code,name,market,sector
5576,オービーシステム,スタンダード（内国株式）,情報・通信業
5578,ＡＲアドバンストテクノロジ,グロース（内国株式）,情報・通信業
5580,プロディライト,グロース（内国株式）,情報・通信業
5582,グリッド,グロース（内国株式）,情報・通信業
5586,Ｌａｂｏｒｏ．ＡＩ,グロース（内国株式）,情報・通信業
5587,インバウンドプラットフォーム,グロース（内国株式）,情報・通信業
5588,ファーストアカウンティング,グロース（内国株式）,情報・通信業
5589,オートサーバー,スタンダード（内国株式）,情報・通信業
558A,ＳＱＵＥＥＺＥ,グロース（内国株式）,サービス業
5590,ネットスターズ,グロース（内国株式）,情報・通信業
5591,ＡＶＩＬＥＮ,グロース（内国株式）,情報・通信業
5592,くすりの窓口,グロース（内国株式）,情報・通信業
5597,ブルーイノベーション,グロース（内国株式）,情報・通信業
5599,Ｓ＆Ｊ,グロース（内国株式）,情報・通信業
559A,梅乃宿酒造,スタンダード（内国株式）,食料品
5602,栗本鐵工所,プライム（内国株式）,鉄鋼
5603,虹技,スタンダード（内国株式）,鉄鋼
5609,日本鋳造,スタンダード（内国株式）,鉄鋼
5612,日本鋳鉄管,スタンダード（内国株式）,鉄鋼
5616,雨風太陽,グロース（内国株式）,情報・通信業
5618,ナイル,グロース（内国株式）,情報・通信業
5619,マーソ,グロース（内国株式）,情報・通信業
5621,ヒューマンテクノロジーズ,グロース（内国株式）,情報・通信業
5631,日本製鋼所,プライム（内国株式）,機械
5632,三菱製鋼,プライム（内国株式）,鉄鋼
5644,メタルアート,スタンダード（内国株式）,鉄鋼
5658,日亜鋼業,スタンダード（内国株式）,鉄鋼
5659,日本精線,プライム（内国株式）,鉄鋼
5660,神鋼鋼線工業,スタンダード（内国株式）,鉄鋼
5695,パウダーテック,スタンダード（内国株式）,鉄鋼
5697,サンユウ,スタンダード（内国株式）,鉄鋼
5698,エンビプロ・ホールディングス,スタンダード（内国株式）,鉄鋼
5699,イボキン,スタンダード（内国株式）,鉄鋼
5702,大紀アルミニウム工業所,プライム（内国株式）,非鉄金属
5703,日本軽金属ホールディングス,プライム（内国株式）,非鉄金属
5704,ＪＭＣ,グロース（内国株式）,非鉄金属
5706,三井金属,プライム（内国株式）,非鉄金属
5707,東邦亜鉛,プライム（内国株式）,非鉄金属
5711,三菱マテリアル,プライム（内国株式）,非鉄金属
5713,住友金属鉱山,プライム（内国株式）,非鉄金属
5714,ＤＯＷＡホールディングス,プライム（内国株式）,非鉄金属
5715,古河機械金属,プライム（内国株式）,非鉄金属
5721,エスクリプトエナジー,スタンダード（内国株式）,非鉄金属
5724,アサカ理研,スタンダード（内国株式）,非鉄金属
5726,大阪チタニウムテクノロジーズ,プライム（内国株式）,非鉄金属
5729,日本精鉱,スタンダード（内国株式）,非鉄金属
5741,ＵＡＣＪ,プライム（内国株式）,非鉄金属
5742,エヌアイシ・オートテック,スタンダード（内国株式）,非鉄金属
5753,日本伸銅,スタンダード（内国株式）,非鉄金属
5757,ＣＫサンエツ,プライム（内国株式）,非鉄金属
5801,古河電気工業,プライム（内国株式）,非鉄金属
5802,住友電気工業,プライム（内国株式）,非鉄金属
5803,フジクラ,プライム（内国株式）,非鉄金属
5805,ＳＷＣＣ,プライム（内国株式）,非鉄金属
5816,オーナンバ,スタンダード（内国株式）,非鉄金属
5817,ＪＭＡＣＳ,スタンダード（内国株式）,非鉄金属
5819,カナレ電気,スタンダード（内国株式）,非鉄金属
5820,三ッ星,スタンダード（内国株式）,非鉄金属
5821,平河ヒューテック,プライム（内国株式）,非鉄金属
5830,いよぎんホールディングス,プライム（内国株式）,銀行業
5831,しずおかフィナンシャルグループ,プライム（内国株式）,銀行業
5832,ちゅうぎんフィナンシャルグループ,プライム（内国株式）,銀行業
5834,ＳＢＩリーシングサービス,グロース（内国株式）,証券、商品先物取引業
5838,楽天銀行,プライム（内国株式）,銀行業
5842,インテグラル,グロース（内国株式）,証券、商品先物取引業
5843,ニッポンインシュア,スタンダード（内国株式）,その他金融業
5844,京都フィナンシャルグループ,プライム（内国株式）,銀行業
5845,全保連,スタンダード（内国株式）,その他金融業
5851,リョービ,プライム（内国株式）,非鉄金属
5852,アーレスティ,プライム（内国株式）,非鉄金属
5856,エルアイイーエイチ,スタンダード（内国株式）,小売業
5857,ＡＲＥホールディングス,プライム（内国株式）,非鉄金属
5858,ＳＴＧ,グロース（内国株式）,非鉄金属
5867,エスネットワークス,グロース（内国株式）,サービス業
5868,ロココ,スタンダード（内国株式）,サービス業
5869,早稲田学習研究会,スタンダード（内国株式）,サービス業
5870,ナルネットコミュニケーションズ,グロース（内国株式）,サービス業
5871,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,サービス業
5884,クラダシ,グロース（内国株式）,小売業
5885,ジーデップ・アドバンス,スタンダード（内国株式）,卸売業
5888,ＤＡＩＷＡ　ＣＹＣＬＥ,グロース（内国株式）,小売業
5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,小売業
5891,魁力屋,スタンダード（内国株式）,小売業
5892,ｙｕｔｏｒｉ,グロース（内国株式）,小売業
5900,ダイケン,スタンダード（内国株式）,金属製品
5901,東洋製罐グループホールディングス,プライム（内国株式）,金属製品
5902,ホッカンホールディングス,プライム（内国株式）,金属製品
5903,シンポ,スタンダード（内国株式）,金属製品
5905,日本製罐,スタンダード（内国株式）,金属製品
5906,エムケー精工,スタンダード（内国株式）,金属製品
5909,コロナ,スタンダード（内国株式）,金属製品
5911,横河ブリッジホールディングス,プライム（内国株式）,金属製品
5915,駒井ハルテック,スタンダード（内国株式）,金属製品
5918,瀧上工業,スタンダード（内国株式）,金属製品
5921,川岸工業,スタンダード（内国株式）,金属製品
5922,那須電機鉄工,スタンダード（内国株式）,金属製品
5923,高田機工,スタンダード（内国株式）,金属製品
5928,アルメタックス,スタンダード（内国株式）,金属製品
5929,三和ホールディングス,プライム（内国株式）,金属製品
5930,文化シヤッター,プライム（内国株式）,金属製品
5932,三協立山,プライム（内国株式）,金属製品
5933,アルインコ,プライム（内国株式）,金属製品
5936,東洋シヤッター,スタンダード（内国株式）,金属製品
5938,ＬＩＸＩＬ,プライム（内国株式）,金属製品
5939,大谷工業,スタンダード（内国株式）,金属製品
5940,不二サッシ,スタンダード（内国株式）,金属製品
5941,中西製作所,スタンダード（内国株式）,金属製品
5942,日本フイルコン,スタンダード（内国株式）,金属製品
5943,ノーリツ,プライム（内国株式）,金属製品
5945,天龍製鋸,スタンダード（内国株式）,金属製品
5946,長府製作所,プライム（内国株式）,金属製品
5947,リンナイ,プライム（内国株式）,金属製品
5949,ユニプレス,プライム（内国株式）,輸送用機器
5950,日本パワーファスニング,スタンダード（内国株式）,金属製品
5951,ダイニチ工業,スタンダード（内国株式）,金属製品
5952,アマテイ,スタンダード（内国株式）,金属製品
5955,ワイズホールディングス,スタンダード（内国株式）,金属製品
5956,トーソー,スタンダード（内国株式）,金属製品
5957,日東精工,プライム（内国株式）,金属製品
5958,三洋工業,スタンダード（内国株式）,金属製品
5959,岡部,プライム（内国株式）,金属製品
5962,浅香工業,スタンダード（内国株式）,その他製品
5965,フジマック,スタンダード（内国株式）,金属製品
5966,京都機械工具,スタンダード（内国株式）,金属製品
5967,ＴＯＮＥ,スタンダード（内国株式）,金属製品
5969,ロブテックス,スタンダード（内国株式）,金属製品
5970,ジーテクト,プライム（内国株式）,金属製品
5971,共和工業所,スタンダード（内国株式）,金属製品
5973,トーアミ,スタンダード（内国株式）,金属製品
5974,中国工業,スタンダード（内国株式）,金属製品
5975,東プレ,プライム（内国株式）,金属製品
5976,高周波熱錬,プライム（内国株式）,金属製品
5981,東京製綱,プライム（内国株式）,金属製品
5982,マルゼン,スタンダード（内国株式）,金属製品
5983,イワブチ,スタンダード（内国株式）,金属製品
5984,兼房,スタンダード（内国株式）,金属製品
5985,サンコール,スタンダード（内国株式）,金属製品
5986,モリテック　スチール,スタンダード（内国株式）,金属製品
5987,オーネックス,スタンダード（内国株式）,金属製品
5988,パイオラックス,プライム（内国株式）,金属製品
5989,エイチワン,プライム（内国株式）,金属製品
5990,スーパーツール,スタンダード（内国株式）,金属製品
5991,日本発條,プライム（内国株式）,金属製品
5992,中央発條,スタンダード（内国株式）,金属製品
5994,ファインシンター,スタンダード（内国株式）,金属製品
5997,協立エアテック,スタンダード（内国株式）,金属製品
5998,アドバネクス,スタンダード（内国株式）,金属製品
6005,三浦工業,プライム（内国株式）,機械
6013,タクマ,プライム（内国株式）,機械
6016,ジャパンエンジンコーポレーション,スタンダード（内国株式）,輸送用機器
6018,阪神内燃機工業,スタンダード（内国株式）,輸送用機器
6022,赤阪鐵工所,スタンダード（内国株式）,機械
6023,ダイハツインフィニアース,スタンダード（内国株式）,輸送用機器
6027,弁護士ドットコム,プライム（内国株式）,サービス業
6029,アトラグループ,スタンダード（内国株式）,サービス業
6030,アドベンチャー,グロース（内国株式）,サービス業
6031,ＺＥＴＡ,グロース（内国株式）,サービス業
6033,エクストリーム,グロース（内国株式）,サービス業
6034,ＭＲＴ,グロース（内国株式）,サービス業
6035,アイ・アールジャパンホールディングス,スタンダード（内国株式）,サービス業
6036,ＫｅｅＰｅｒ技研,プライム（内国株式）,サービス業
6037,楽待,スタンダード（内国株式）,サービス業
6038,イード,グロース（内国株式）,サービス業
6039,日本動物高度医療センター,グロース（内国株式）,サービス業
6040,日本スキー場開発,グロース（内国株式）,サービス業
6042,ニッキ,スタンダード（内国株式）,輸送用機器
6044,三機サービス,スタンダード（内国株式）,サービス業
6045,レントラックス,グロース（内国株式）,サービス業
6046,リンクバル,スタンダード（内国株式）,サービス業
6047,Ｇｕｎｏｓｙ,スタンダード（内国株式）,サービス業
6049,イトクロ,グロース（内国株式）,サービス業
6050,イー・ガーディアン,プライム（内国株式）,サービス業
6054,リブセンス,スタンダード（内国株式）,サービス業
6055,ジャパンマテリアル,プライム（内国株式）,サービス業
6058,ベクトル,プライム（内国株式）,サービス業
6059,ウチヤマホールディングス,スタンダード（内国株式）,サービス業
6061,ユニバーサル園芸社,スタンダード（内国株式）,サービス業
6062,チャーム・ケア・コーポレーション,プライム（内国株式）,サービス業
6063,日本エマージェンシーアシスタンス,スタンダード（内国株式）,サービス業
6069,トレンダーズ,グロース（内国株式）,サービス業
6070,キャリアリンク,プライム（内国株式）,サービス業
6071,ＩＢＪ,プライム（内国株式）,サービス業
6072,地盤ネットホールディングス,スタンダード（内国株式）,サービス業
6073,アサンテ,プライム（内国株式）,サービス業
6074,ジェイエスエス,スタンダード（内国株式）,サービス業
6078,バリューＨＲ,プライム（内国株式）,サービス業
6080,Ｍ＆Ａキャピタルパートナーズ,プライム（内国株式）,サービス業
6081,アライドアーキテクツ,グロース（内国株式）,サービス業
6082,ライドオンエクスプレスホールディングス,スタンダード（内国株式）,サービス業
6083,ＥＲＩホールディングス,スタンダード（内国株式）,サービス業
6085,アーキテクツ・スタジオ・ジャパン,グロース（内国株式）,サービス業
6086,シンメンテホールディングス,グロース（内国株式）,サービス業
6087,アビスト,スタンダード（内国株式）,サービス業
6088,シグマクシス・ホールディングス,プライム（内国株式）,サービス業
6089,ウィルグループ,プライム（内国株式）,サービス業
6090,ヒューマン・メタボローム・テクノロジーズ,スタンダード（内国株式）,サービス業
6091,ウエスコホールディングス,スタンダード（内国株式）,サービス業
6092,エンバイオ・ホールディングス,スタンダード（内国株式）,サービス業
6093,エスクロー・エージェント・ジャパン,スタンダード（内国株式）,サービス業
6094,フリークアウト・ホールディングス,グロース（内国株式）,サービス業
6096,レアジョブ,スタンダード（内国株式）,サービス業
6098,リクルートホールディングス,プライム（内国株式）,サービス業
6099,エラン,プライム（内国株式）,サービス業
6101,ツガミ,プライム（内国株式）,機械
6103,オークマ,プライム（内国株式）,機械
6104,芝浦機械,プライム（内国株式）,機械
6113,アマダ,プライム（内国株式）,機械
6118,アイダエンジニアリング,プライム（内国株式）,機械
6125,岡本工作機械製作所,スタンダード（内国株式）,機械
6134,ＦＵＪＩ,プライム（内国株式）,機械
6135,牧野フライス製作所,プライム（内国株式）,機械
6136,オーエスジー,プライム（内国株式）,機械
6137,小池酸素工業,スタンダード（内国株式）,機械
6138,ダイジェット工業,スタンダード（内国株式）,機械
6140,旭ダイヤモンド工業,プライム（内国株式）,機械
6141,ＤＭＧ森精機,プライム（内国株式）,機械
6143,ソディック,プライム（内国株式）,機械
6144,西部電機,スタンダード（内国株式）,機械
6145,ＮＩＴＴＯＫＵ,スタンダード（内国株式）,機械
6146,ディスコ,プライム（内国株式）,機械
6147,ヤマザキ,スタンダード（内国株式）,機械
6149,小田原エンジニアリング,スタンダード（内国株式）,機械
6150,タケダ機械,スタンダード（内国株式）,機械
6151,日東工器,プライム（内国株式）,機械
6155,高松機械工業,スタンダード（内国株式）,機械
6156,エーワン精密,スタンダード（内国株式）,機械
6157,日進工具,スタンダード（内国株式）,機械
6158,和井田製作所,スタンダード（内国株式）,機械
6159,ミクロン精密,スタンダード（内国株式）,機械
6161,エスティック,スタンダード（内国株式）,機械
6165,パンチ工業,スタンダード（内国株式）,機械
6166,中村超硬,グロース（内国株式）,機械
6167,冨士ダイス,プライム（内国株式）,機械
6171,土木管理総合試験所,スタンダード（内国株式）,サービス業
6173,アクアライン,グロース（内国株式）,サービス業
6176,ブランジスタ,スタンダード（内国株式）,サービス業
6177,ＡｐｐＢａｎｋ,グロース（内国株式）,サービス業
6178,日本郵政,プライム（内国株式）,サービス業
6180,ＧＭＯメディア,グロース（内国株式）,サービス業
6181,タメニー,グロース（内国株式）,サービス業
6182,メタリアル,グロース（内国株式）,サービス業
6183,ベルシステム２４ホールディングス,プライム（内国株式）,サービス業
6184,鎌倉新書,プライム（内国株式）,サービス業
6185,ＳＭＮ,スタンダード（内国株式）,サービス業
6186,一蔵,スタンダード（内国株式）,サービス業
6189,グローバルキッズＣＯＭＰＡＮＹ,スタンダード（内国株式）,サービス業
6190,フェニックスバイオ,グロース（内国株式）,サービス業
6191,エアトリ,プライム（内国株式）,サービス業
6193,バーチャレクス・ホールディングス,グロース（内国株式）,サービス業
6194,アトラエ,プライム（内国株式）,サービス業
6195,ホープ,グロース（内国株式）,サービス業
6196,ストライクグループ,プライム（内国株式）,サービス業
6197,ソラスト,プライム（内国株式）,サービス業
6198,キャリア,グロース（内国株式）,サービス業
6199,セラク,スタンダード（内国株式）,情報・通信業
6200,インソース,プライム（内国株式）,サービス業
6201,豊田自動織機,プライム（内国株式）,輸送用機器
6203,豊和工業,スタンダード（内国株式）,機械
6208,石川製作所,スタンダード（内国株式）,機械
6209,リケンＮＰＲ,プライム（内国株式）,機械
6217,津田駒工業,スタンダード（内国株式）,機械
6218,エンシュウ,スタンダード（内国株式）,機械
6222,島精機製作所,プライム（内国株式）,機械
6223,西部技研,スタンダード（内国株式）,機械
6224,ＪＲＣ,グロース（内国株式）,機械
6226,守谷輸送機工業,スタンダード（内国株式）,機械
6227,ＡＩメカテック,スタンダード（内国株式）,機械
6228,ジェイ・イー・ティ,スタンダード（内国株式）,機械
6229,オーケーエム,スタンダード（内国株式）,機械
6230,ＳＡＮＥＩ,スタンダード（内国株式）,機械
6231,木村工機,スタンダード（内国株式）,機械
6232,ＡＣＳＬ,グロース（内国株式）,機械
6233,ＫＬＡＳＳ,スタンダード（内国株式）,機械
6235,オプトラン,プライム（内国株式）,機械
6237,イワキポンプ,プライム（内国株式）,機械
6238,フリュー,プライム（内国株式）,機械
6239,ナガオカ,スタンダード（内国株式）,機械
6240,ヤマシンフィルタ,プライム（内国株式）,機械
6245,ヒラノテクシード,スタンダード（内国株式）,機械
6246,テクノスマート,スタンダード（内国株式）,機械
6247,日阪製作所,プライム（内国株式）,機械
6248,横田製作所,スタンダード（内国株式）,機械
6249,ゲームカードホールディングス,スタンダード（内国株式）,機械
6250,やまびこ,プライム（内国株式）,機械
6254,野村マイクロ・サイエンス,プライム（内国株式）,機械
6255,エヌ・ピー・シー,グロース（内国株式）,機械
6257,藤商事,スタンダード（内国株式）,機械
6258,平田機工,プライム（内国株式）,機械
6262,ＰＥＧＡＳＵＳ,スタンダード（内国株式）,機械
6264,マルマエ,プライム（内国株式）,機械
6265,コンバム,スタンダード（内国株式）,機械
6266,タツモ,プライム（内国株式）,機械
6267,ゼネラルパッカー,スタンダード（内国株式）,機械
6268,ナブテスコ,プライム（内国株式）,機械
6269,三井海洋開発,プライム（内国株式）,機械
6272,レオン自動機,プライム（内国株式）,機械
6273,ＳＭＣ,プライム（内国株式）,機械
6276,シリウスビジョン,スタンダード（内国株式）,電気機器
6277,ホソカワミクロン,プライム（内国株式）,機械
6278,ユニオンツール,プライム（内国株式）,機械
6279,瑞光,プライム（内国株式）,機械
6282,オイレス工業,プライム（内国株式）,機械
6284,日精エー・エス・ビー機械,プライム（内国株式）,機械
6286,靜甲,スタンダード（内国株式）,機械
6287,サトー,プライム（内国株式）,機械
6289,技研製作所,プライム（内国株式）,機械
6291,日本エアーテック,スタンダード（内国株式）,機械
6292,カワタ,スタンダード（内国株式）,機械
6294,オカダアイヨン,プライム（内国株式）,機械
6298,ワイエイシイホールディングス,プライム（内国株式）,機械
6301,小松製作所,プライム（内国株式）,機械
6302,住友重機械工業,プライム（内国株式）,機械
6305,日立建機,プライム（内国株式）,機械
6306,日工,プライム（内国株式）,機械
6307,サンセイ,スタンダード（内国株式）,機械
6309,巴工業,プライム（内国株式）,機械
6310,井関農機,プライム（内国株式）,機械
6315,ＴＯＷＡ,プライム（内国株式）,機械
6316,丸山製作所,スタンダード（内国株式）,機械
6317,北川鉄工所,スタンダード（内国株式）,機械
6322,タクミナ,スタンダード（内国株式）,機械
6323,ローツェ,プライム（内国株式）,機械
6324,ハーモニック・ドライブ・システムズ,プライム（内国株式）,機械
6325,タカキタ,スタンダード（内国株式）,機械
6326,クボタ,プライム（内国株式）,機械
6327,北川精機,スタンダード（内国株式）,機械
6328,荏原実業,プライム（内国株式）,機械
6330,東洋エンジニアリング,プライム（内国株式）,建設業
6331,三菱化工機,プライム（内国株式）,機械
6332,月島ホールディングス,プライム（内国株式）,機械
6333,ＴＥＩＫＯＫＵ,プライム（内国株式）,機械
6334,明治機械,スタンダード（内国株式）,機械
6335,東京機械製作所,スタンダード（内国株式）,機械
6336,石井表記,スタンダード（内国株式）,機械
6337,テセック,スタンダード（内国株式）,機械
6338,タカトリ,スタンダード（内国株式）,機械
6339,新東工業,プライム（内国株式）,機械
6340,澁谷工業,プライム（内国株式）,機械
6342,太平製作所,スタンダード（内国株式）,機械
6343,フリージア・マクロス,スタンダード（内国株式）,機械
6345,アイチ　コーポレーション,プライム（内国株式）,機械
6346,キクカワエンタープライズ,スタンダード（内国株式）,機械
6347,プラコー,スタンダード（内国株式）,機械
6349,小森コーポレーション,プライム（内国株式）,機械
6351,鶴見製作所,プライム（内国株式）,機械
6356,日本ギア工業,スタンダード（内国株式）,機械
6357,三精テクノロジーズ,スタンダード（内国株式）,機械
6358,酒井重工業,プライム（内国株式）,機械
6360,東京自働機械製作所,スタンダード（内国株式）,機械
6361,荏原製作所,プライム（内国株式）,機械
6363,酉島製作所,プライム（内国株式）,機械
6364,ＡＩＲＭＡＮ,プライム（内国株式）,機械
6365,電業社機械製作所,スタンダード（内国株式）,機械
6366,千代田化工建設,スタンダード（内国株式）,建設業
6367,ダイキン工業,プライム（内国株式）,機械
6368,オルガノ,プライム（内国株式）,機械
6369,トーヨーカネツ,プライム（内国株式）,機械
6370,栗田工業,プライム（内国株式）,機械
6371,椿本チエイン,プライム（内国株式）,機械
6376,日機装,プライム（内国株式）,精密機器
6378,木村化工機,スタンダード（内国株式）,機械
6379,レイズネクスト,プライム（内国株式）,建設業
6380,オリエンタルチエン工業,スタンダード（内国株式）,機械
6381,アネスト岩田,プライム（内国株式）,機械
6382,トリニティ工業,スタンダード（内国株式）,機械
6383,ダイフク,プライム（内国株式）,機械
6384,昭和真空,スタンダード（内国株式）,機械
6387,サムコ,プライム（内国株式）,機械
6390,加藤製作所,プライム（内国株式）,機械
6391,加地テック,スタンダード（内国株式）,機械
6392,ヤマダコーポレーション,スタンダード（内国株式）,機械
6393,油研工業,スタンダード（内国株式）,機械
6395,タダノ,プライム（内国株式）,機械
6396,宇野澤組鐵工所,スタンダード（内国株式）,機械
6400,不二精機,スタンダード（内国株式）,機械
6402,兼松エンジニアリング,スタンダード（内国株式）,機械
6403,水道機工,スタンダード（内国株式）,機械
6405,鈴茂器工,スタンダード（内国株式）,機械
6407,ＣＫＤ,プライム（内国株式）,機械
6408,小倉クラッチ,スタンダード（内国株式）,機械
6412,平和,プライム（内国株式）,機械
6413,理想科学工業,プライム（内国株式）,機械
6417,ＳＡＮＫＹＯ,プライム（内国株式）,機械
6418,日本金銭機械,プライム（内国株式）,機械
6419,マースグループホールディングス,プライム（内国株式）,機械
6420,ガリレイ,プライム（内国株式）,機械
6424,高見沢サイバネティックス,スタンダード（内国株式）,機械
6425,ユニバーサルエンターテインメント,スタンダード（内国株式）,機械
6428,オーイズミ,スタンダード（内国株式）,機械
6430,ダイコク電機,プライム（内国株式）,機械
6432,竹内製作所,プライム（内国株式）,機械
6433,ヒーハイスト,スタンダード（内国株式）,機械
6436,アマノ,プライム（内国株式）,機械
6440,ＪＵＫＩ,プライム（内国株式）,機械
6444,サンデン,スタンダード（内国株式）,機械
6445,ジャノメ,プライム（内国株式）,機械
6448,ブラザー工業,プライム（内国株式）,電気機器
6454,マックス,プライム（内国株式）,機械
6455,モリタホールディングス,プライム（内国株式）,輸送用機器
6457,グローリー,プライム（内国株式）,機械
6458,新晃工業,プライム（内国株式）,機械
6459,大和冷機工業,プライム（内国株式）,機械
6460,セガサミーホールディングス,プライム（内国株式）,機械
6463,ＴＰＲ,プライム（内国株式）,機械
6464,ツバキ・ナカシマ,プライム（内国株式）,機械
6465,ホシザキ,プライム（内国株式）,機械
6466,ＴＶＥ,スタンダード（内国株式）,機械
6467,ニチダイ,スタンダード（内国株式）,機械
6469,放電精密加工研究所,スタンダード（内国株式）,機械
6470,大豊工業,スタンダード（内国株式）,機械
6471,日本精工,プライム（内国株式）,機械
6472,ＮＴＮ,プライム（内国株式）,機械
6473,ジェイテクト,プライム（内国株式）,機械
6474,不二越,プライム（内国株式）,機械
6479,ミネベアミツミ,プライム（内国株式）,電気機器
6480,日本トムソン,プライム（内国株式）,機械
6481,ＴＨＫ,プライム（内国株式）,機械
6482,ＹＵＳＨＩＮ,スタンダード（内国株式）,機械
6484,ＫＶＫ,スタンダード（内国株式）,機械
6485,前澤給装工業,スタンダード（内国株式）,機械
6486,イーグル工業,プライム（内国株式）,機械
6488,ヨシタケ,スタンダード（内国株式）,機械
6490,ＰＩＬＬＡＲ,プライム（内国株式）,機械
6492,岡野バルブ製造,スタンダード（内国株式）,機械
6493,ＮＩＴＴＡＮ,スタンダード（内国株式）,輸送用機器
6494,ＮＦＫホールディングス,スタンダード（内国株式）,機械
6495,宮入バルブ製作所,スタンダード（内国株式）,機械
6496,中北製作所,スタンダード（内国株式）,機械
6497,ハマイ,スタンダード（内国株式）,機械
6498,キッツ,プライム（内国株式）,機械
6501,日立製作所,プライム（内国株式）,電気機器
6503,三菱電機,プライム（内国株式）,電気機器
6504,富士電機,プライム（内国株式）,電気機器
6505,東洋電機製造,スタンダード（内国株式）,電気機器
6506,安川電機,プライム（内国株式）,電気機器
6507,シンフォニアテクノロジー,プライム（内国株式）,電気機器
6508,明電舎,プライム（内国株式）,電気機器
6513,オリジン,スタンダード（内国株式）,電気機器
6516,山洋電気,プライム（内国株式）,電気機器
6517,デンヨー,プライム（内国株式）,電気機器
6518,三相電機,スタンダード（内国株式）,電気機器
6521,オキサイド,グロース（内国株式）,電気機器
6522,アスタリスク,グロース（内国株式）,電気機器
6523,ＰＨＣホールディングス,プライム（内国株式）,電気機器
6524,湖北工業,スタンダード（内国株式）,電気機器
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,プライム（内国株式）,電気機器
6526,ソシオネクスト,プライム（内国株式）,電気機器
6532,ベイカレント,プライム（内国株式）,サービス業
6533,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,プライム（内国株式）,サービス業
6535,アイモバイル,プライム（内国株式）,サービス業
6537,ＷＡＳＨハウス,グロース（内国株式）,サービス業
6538,ディスラプターズ,スタンダード（内国株式）,サービス業
6539,ＭＳ－Ｊａｐａｎ,プライム（内国株式）,サービス業
6540,船場,スタンダード（内国株式）,サービス業
6543,日宣,スタンダード（内国株式）,サービス業
6544,ジャパンエレベーターサービスホールディングス,プライム（内国株式）,サービス業
6545,インターネットインフィニティー,グロース（内国株式）,サービス業
6546,フルテック,スタンダード（内国株式）,サービス業
6547,グリーンズ,スタンダード（内国株式）,サービス業
6548,旅工房,グロース（内国株式）,サービス業
6549,ディーエムソリューションズ,スタンダード（内国株式）,サービス業
6551,ツナググループ・ホールディングス,スタンダード（内国株式）,サービス業
6552,ＧａｍｅＷｉｔｈ,スタンダード（内国株式）,サービス業
6554,エスユーエス,グロース（内国株式）,サービス業
6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,スタンダード（内国株式）,サービス業
6557,ＡＩＡＩグループ,グロース（内国株式）,サービス業
6558,クックビズ,グロース（内国株式）,サービス業
6560,エル・ティー・エス,プライム（内国株式）,サービス業
6561,ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,グロース（内国株式）,サービス業
6562,ジーニー,グロース（内国株式）,サービス業
6563,みらいワークス,グロース（内国株式）,サービス業
6564,ミダックホールディングス,プライム（内国株式）,サービス業
6566,要興業,スタンダード（内国株式）,サービス業
6568,神戸天然物化学,グロース（内国株式）,サービス業
6570,共和コーポレーション,スタンダード（内国株式）,サービス業
6571,キュービーネットホールディングス,プライム（内国株式）,サービス業
6572,オープングループ,プライム（内国株式）,サービス業
6573,ＣＲＡＶＩＡ,グロース（内国株式）,サービス業
6574,コンヴァノ,グロース（内国株式）,サービス業
6577,ベストワンドットコム,グロース（内国株式）,サービス業
6578,コレックホールディングス,スタンダード（内国株式）,サービス業
6579,ログリー,グロース（内国株式）,サービス業
6580,ライトアップ,グロース（内国株式）,サービス業
6584,三櫻工業,プライム（内国株式）,輸送用機器
6586,マキタ,プライム（内国株式）,機械
6588,東芝テック,プライム（内国株式）,電気機器
6590,芝浦メカトロニクス,プライム（内国株式）,電気機器
6592,マブチモーター,プライム（内国株式）,電気機器
6594,ニデック,プライム（内国株式）,電気機器
6597,ＨＰＣシステムズ,グロース（内国株式）,電気機器
6599,エブレン,スタンダード（内国株式）,電気機器
6612,バルミューダ,グロース（内国株式）,電気機器
6613,ＱＤレーザ,グロース（内国株式）,電気機器
6614,シキノハイテック,スタンダード（内国株式）,電気機器
6615,ユー・エム・シー・エレクトロニクス,プライム（内国株式）,電気機器
6616,トレックス・セミコンダクター,プライム（内国株式）,電気機器
6617,東光高岳,プライム（内国株式）,電気機器
6619,ダブル・スコープ,プライム（内国株式）,電気機器
6620,宮越ホールディングス,プライム（内国株式）,不動産業
6622,ダイヘン,プライム（内国株式）,電気機器
6625,ＪＡＬＣＯホールディングス,スタンダード（内国株式）,不動産業
6626,ＳＥＭＩＴＥＣ,スタンダード（内国株式）,電気機器
6627,テラプローブ,スタンダード（内国株式）,電気機器
6629,テクノホライゾン,スタンダード（内国株式）,電気機器
6630,ヤーマン,プライム（内国株式）,電気機器
6632,ＪＶＣケンウッド,プライム（内国株式）,電気機器
6633,ＣＧＳホールディングス,スタンダード（内国株式）,電気機器
6634,ＪＮグループ,スタンダード（内国株式）,電気機器
6635,大日光・エンジニアリング,スタンダード（内国株式）,電気機器
6637,寺崎電気産業,スタンダード（内国株式）,電気機器
6638,ミマキエンジニアリング,プライム（内国株式）,電気機器
